KEY_CODE,MESH1_ID,MESH2_ID,MESH3_ID,MESH4_ID,OBJ_ID
"365337001","3653","37","00","1","1"
"365337002","3653","37","00","2","2"
"365337003","3653","37","00","3","3"
"365337004","3653","37","00","4","4"
"365337011","3653","37","01","1","5"
"365337012","3653","37","01","2","6"
"365337013","3653","37","01","3","7"
"365337014","3653","37","01","4","8"
"365337021","3653","37","02","1","9"
"365337022","3653","37","02","2","10"
"365337023","3653","37","02","3","11"
"365337024","3653","37","02","4","12"
"365337031","3653","37","03","1","13"
"365337032","3653","37","03","2","14"
"365337033","3653","37","03","3","15"
"365337034","3653","37","03","4","16"
"365337041","3653","37","04","1","17"
"365337042","3653","37","04","2","18"
"365337043","3653","37","04","3","19"
"365337044","3653","37","04","4","20"
"365337051","3653","37","05","1","21"
"365337052","3653","37","05","2","22"
"365337053","3653","37","05","3","23"
"365337054","3653","37","05","4","24"
"365337061","3653","37","06","1","25"
"365337062","3653","37","06","2","26"
"365337063","3653","37","06","3","27"
"365337064","3653","37","06","4","28"
"365337071","3653","37","07","1","29"
"365337072","3653","37","07","2","30"
"365337073","3653","37","07","3","31"
"365337074","3653","37","07","4","32"
"365337081","3653","37","08","1","33"
"365337082","3653","37","08","2","34"
"365337083","3653","37","08","3","35"
"365337084","3653","37","08","4","36"
"365337091","3653","37","09","1","37"
"365337092","3653","37","09","2","38"
"365337093","3653","37","09","3","39"
"365337094","3653","37","09","4","40"
"365337101","3653","37","10","1","41"
"365337102","3653","37","10","2","42"
"365337103","3653","37","10","3","43"
"365337104","3653","37","10","4","44"
"365337111","3653","37","11","1","45"
"365337112","3653","37","11","2","46"
"365337113","3653","37","11","3","47"
"365337114","3653","37","11","4","48"
"365337121","3653","37","12","1","49"
"365337122","3653","37","12","2","50"
"365337123","3653","37","12","3","51"
"365337124","3653","37","12","4","52"
"365337131","3653","37","13","1","53"
"365337132","3653","37","13","2","54"
"365337133","3653","37","13","3","55"
"365337134","3653","37","13","4","56"
"365337141","3653","37","14","1","57"
"365337142","3653","37","14","2","58"
"365337143","3653","37","14","3","59"
"365337144","3653","37","14","4","60"
"365337151","3653","37","15","1","61"
"365337152","3653","37","15","2","62"
"365337153","3653","37","15","3","63"
"365337154","3653","37","15","4","64"
"365337161","3653","37","16","1","65"
"365337162","3653","37","16","2","66"
"365337163","3653","37","16","3","67"
"365337164","3653","37","16","4","68"
"365337171","3653","37","17","1","69"
"365337172","3653","37","17","2","70"
"365337173","3653","37","17","3","71"
"365337174","3653","37","17","4","72"
"365337181","3653","37","18","1","73"
"365337182","3653","37","18","2","74"
"365337183","3653","37","18","3","75"
"365337184","3653","37","18","4","76"
"365337191","3653","37","19","1","77"
"365337192","3653","37","19","2","78"
"365337193","3653","37","19","3","79"
"365337194","3653","37","19","4","80"
"365337201","3653","37","20","1","81"
"365337202","3653","37","20","2","82"
"365337203","3653","37","20","3","83"
"365337204","3653","37","20","4","84"
"365337211","3653","37","21","1","85"
"365337212","3653","37","21","2","86"
"365337213","3653","37","21","3","87"
"365337214","3653","37","21","4","88"
"365337221","3653","37","22","1","89"
"365337222","3653","37","22","2","90"
"365337223","3653","37","22","3","91"
"365337224","3653","37","22","4","92"
"365337231","3653","37","23","1","93"
"365337232","3653","37","23","2","94"
"365337233","3653","37","23","3","95"
"365337234","3653","37","23","4","96"
"365337241","3653","37","24","1","97"
"365337242","3653","37","24","2","98"
"365337243","3653","37","24","3","99"
"365337244","3653","37","24","4","100"
"365337251","3653","37","25","1","101"
"365337252","3653","37","25","2","102"
"365337253","3653","37","25","3","103"
"365337254","3653","37","25","4","104"
"365337261","3653","37","26","1","105"
"365337262","3653","37","26","2","106"
"365337263","3653","37","26","3","107"
"365337264","3653","37","26","4","108"
"365337271","3653","37","27","1","109"
"365337272","3653","37","27","2","110"
"365337273","3653","37","27","3","111"
"365337274","3653","37","27","4","112"
"365337281","3653","37","28","1","113"
"365337282","3653","37","28","2","114"
"365337283","3653","37","28","3","115"
"365337284","3653","37","28","4","116"
"365337291","3653","37","29","1","117"
"365337292","3653","37","29","2","118"
"365337293","3653","37","29","3","119"
"365337294","3653","37","29","4","120"
"365337301","3653","37","30","1","121"
"365337302","3653","37","30","2","122"
"365337303","3653","37","30","3","123"
"365337304","3653","37","30","4","124"
"365337311","3653","37","31","1","125"
"365337312","3653","37","31","2","126"
"365337313","3653","37","31","3","127"
"365337314","3653","37","31","4","128"
"365337321","3653","37","32","1","129"
"365337322","3653","37","32","2","130"
"365337323","3653","37","32","3","131"
"365337324","3653","37","32","4","132"
"365337331","3653","37","33","1","133"
"365337332","3653","37","33","2","134"
"365337333","3653","37","33","3","135"
"365337334","3653","37","33","4","136"
"365337341","3653","37","34","1","137"
"365337342","3653","37","34","2","138"
"365337343","3653","37","34","3","139"
"365337344","3653","37","34","4","140"
"365337351","3653","37","35","1","141"
"365337352","3653","37","35","2","142"
"365337353","3653","37","35","3","143"
"365337354","3653","37","35","4","144"
"365337361","3653","37","36","1","145"
"365337362","3653","37","36","2","146"
"365337363","3653","37","36","3","147"
"365337364","3653","37","36","4","148"
"365337371","3653","37","37","1","149"
"365337372","3653","37","37","2","150"
"365337373","3653","37","37","3","151"
"365337374","3653","37","37","4","152"
"365337381","3653","37","38","1","153"
"365337382","3653","37","38","2","154"
"365337383","3653","37","38","3","155"
"365337384","3653","37","38","4","156"
"365337391","3653","37","39","1","157"
"365337392","3653","37","39","2","158"
"365337393","3653","37","39","3","159"
"365337394","3653","37","39","4","160"
"365337401","3653","37","40","1","161"
"365337402","3653","37","40","2","162"
"365337403","3653","37","40","3","163"
"365337404","3653","37","40","4","164"
"365337411","3653","37","41","1","165"
"365337412","3653","37","41","2","166"
"365337413","3653","37","41","3","167"
"365337414","3653","37","41","4","168"
"365337421","3653","37","42","1","169"
"365337422","3653","37","42","2","170"
"365337423","3653","37","42","3","171"
"365337424","3653","37","42","4","172"
"365337431","3653","37","43","1","173"
"365337432","3653","37","43","2","174"
"365337433","3653","37","43","3","175"
"365337434","3653","37","43","4","176"
"365337441","3653","37","44","1","177"
"365337442","3653","37","44","2","178"
"365337443","3653","37","44","3","179"
"365337444","3653","37","44","4","180"
"365337451","3653","37","45","1","181"
"365337452","3653","37","45","2","182"
"365337453","3653","37","45","3","183"
"365337454","3653","37","45","4","184"
"365337461","3653","37","46","1","185"
"365337462","3653","37","46","2","186"
"365337463","3653","37","46","3","187"
"365337464","3653","37","46","4","188"
"365337471","3653","37","47","1","189"
"365337472","3653","37","47","2","190"
"365337473","3653","37","47","3","191"
"365337474","3653","37","47","4","192"
"365337481","3653","37","48","1","193"
"365337482","3653","37","48","2","194"
"365337483","3653","37","48","3","195"
"365337484","3653","37","48","4","196"
"365337491","3653","37","49","1","197"
"365337492","3653","37","49","2","198"
"365337493","3653","37","49","3","199"
"365337494","3653","37","49","4","200"
"365337501","3653","37","50","1","201"
"365337502","3653","37","50","2","202"
"365337503","3653","37","50","3","203"
"365337504","3653","37","50","4","204"
"365337511","3653","37","51","1","205"
"365337512","3653","37","51","2","206"
"365337513","3653","37","51","3","207"
"365337514","3653","37","51","4","208"
"365337521","3653","37","52","1","209"
"365337522","3653","37","52","2","210"
"365337523","3653","37","52","3","211"
"365337524","3653","37","52","4","212"
"365337531","3653","37","53","1","213"
"365337532","3653","37","53","2","214"
"365337533","3653","37","53","3","215"
"365337534","3653","37","53","4","216"
"365337541","3653","37","54","1","217"
"365337542","3653","37","54","2","218"
"365337543","3653","37","54","3","219"
"365337544","3653","37","54","4","220"
"365337551","3653","37","55","1","221"
"365337552","3653","37","55","2","222"
"365337553","3653","37","55","3","223"
"365337554","3653","37","55","4","224"
"365337561","3653","37","56","1","225"
"365337562","3653","37","56","2","226"
"365337563","3653","37","56","3","227"
"365337564","3653","37","56","4","228"
"365337571","3653","37","57","1","229"
"365337572","3653","37","57","2","230"
"365337573","3653","37","57","3","231"
"365337574","3653","37","57","4","232"
"365337581","3653","37","58","1","233"
"365337582","3653","37","58","2","234"
"365337583","3653","37","58","3","235"
"365337584","3653","37","58","4","236"
"365337591","3653","37","59","1","237"
"365337592","3653","37","59","2","238"
"365337593","3653","37","59","3","239"
"365337594","3653","37","59","4","240"
"365337601","3653","37","60","1","241"
"365337602","3653","37","60","2","242"
"365337603","3653","37","60","3","243"
"365337604","3653","37","60","4","244"
"365337611","3653","37","61","1","245"
"365337612","3653","37","61","2","246"
"365337613","3653","37","61","3","247"
"365337614","3653","37","61","4","248"
"365337621","3653","37","62","1","249"
"365337622","3653","37","62","2","250"
"365337623","3653","37","62","3","251"
"365337624","3653","37","62","4","252"
"365337631","3653","37","63","1","253"
"365337632","3653","37","63","2","254"
"365337633","3653","37","63","3","255"
"365337634","3653","37","63","4","256"
"365337641","3653","37","64","1","257"
"365337642","3653","37","64","2","258"
"365337643","3653","37","64","3","259"
"365337644","3653","37","64","4","260"
"365337651","3653","37","65","1","261"
"365337652","3653","37","65","2","262"
"365337653","3653","37","65","3","263"
"365337654","3653","37","65","4","264"
"365337661","3653","37","66","1","265"
"365337662","3653","37","66","2","266"
"365337663","3653","37","66","3","267"
"365337664","3653","37","66","4","268"
"365337671","3653","37","67","1","269"
"365337672","3653","37","67","2","270"
"365337673","3653","37","67","3","271"
"365337674","3653","37","67","4","272"
"365337681","3653","37","68","1","273"
"365337682","3653","37","68","2","274"
"365337683","3653","37","68","3","275"
"365337684","3653","37","68","4","276"
"365337691","3653","37","69","1","277"
"365337692","3653","37","69","2","278"
"365337693","3653","37","69","3","279"
"365337694","3653","37","69","4","280"
"365337701","3653","37","70","1","281"
"365337702","3653","37","70","2","282"
"365337703","3653","37","70","3","283"
"365337704","3653","37","70","4","284"
"365337711","3653","37","71","1","285"
"365337712","3653","37","71","2","286"
"365337713","3653","37","71","3","287"
"365337714","3653","37","71","4","288"
"365337721","3653","37","72","1","289"
"365337722","3653","37","72","2","290"
"365337723","3653","37","72","3","291"
"365337724","3653","37","72","4","292"
"365337731","3653","37","73","1","293"
"365337732","3653","37","73","2","294"
"365337733","3653","37","73","3","295"
"365337734","3653","37","73","4","296"
"365337741","3653","37","74","1","297"
"365337742","3653","37","74","2","298"
"365337743","3653","37","74","3","299"
"365337744","3653","37","74","4","300"
"365337751","3653","37","75","1","301"
"365337752","3653","37","75","2","302"
"365337753","3653","37","75","3","303"
"365337754","3653","37","75","4","304"
"365337761","3653","37","76","1","305"
"365337762","3653","37","76","2","306"
"365337763","3653","37","76","3","307"
"365337764","3653","37","76","4","308"
"365337771","3653","37","77","1","309"
"365337772","3653","37","77","2","310"
"365337773","3653","37","77","3","311"
"365337774","3653","37","77","4","312"
"365337781","3653","37","78","1","313"
"365337782","3653","37","78","2","314"
"365337783","3653","37","78","3","315"
"365337784","3653","37","78","4","316"
"365337791","3653","37","79","1","317"
"365337792","3653","37","79","2","318"
"365337793","3653","37","79","3","319"
"365337794","3653","37","79","4","320"
"365337801","3653","37","80","1","321"
"365337802","3653","37","80","2","322"
"365337803","3653","37","80","3","323"
"365337804","3653","37","80","4","324"
"365337811","3653","37","81","1","325"
"365337812","3653","37","81","2","326"
"365337813","3653","37","81","3","327"
"365337814","3653","37","81","4","328"
"365337821","3653","37","82","1","329"
"365337822","3653","37","82","2","330"
"365337823","3653","37","82","3","331"
"365337824","3653","37","82","4","332"
"365337831","3653","37","83","1","333"
"365337832","3653","37","83","2","334"
"365337833","3653","37","83","3","335"
"365337834","3653","37","83","4","336"
"365337841","3653","37","84","1","337"
"365337842","3653","37","84","2","338"
"365337843","3653","37","84","3","339"
"365337844","3653","37","84","4","340"
"365337851","3653","37","85","1","341"
"365337852","3653","37","85","2","342"
"365337853","3653","37","85","3","343"
"365337854","3653","37","85","4","344"
"365337861","3653","37","86","1","345"
"365337862","3653","37","86","2","346"
"365337863","3653","37","86","3","347"
"365337864","3653","37","86","4","348"
"365337871","3653","37","87","1","349"
"365337872","3653","37","87","2","350"
"365337873","3653","37","87","3","351"
"365337874","3653","37","87","4","352"
"365337881","3653","37","88","1","353"
"365337882","3653","37","88","2","354"
"365337883","3653","37","88","3","355"
"365337884","3653","37","88","4","356"
"365337891","3653","37","89","1","357"
"365337892","3653","37","89","2","358"
"365337893","3653","37","89","3","359"
"365337894","3653","37","89","4","360"
"365337901","3653","37","90","1","361"
"365337902","3653","37","90","2","362"
"365337903","3653","37","90","3","363"
"365337904","3653","37","90","4","364"
"365337911","3653","37","91","1","365"
"365337912","3653","37","91","2","366"
"365337913","3653","37","91","3","367"
"365337914","3653","37","91","4","368"
"365337921","3653","37","92","1","369"
"365337922","3653","37","92","2","370"
"365337923","3653","37","92","3","371"
"365337924","3653","37","92","4","372"
"365337931","3653","37","93","1","373"
"365337932","3653","37","93","2","374"
"365337933","3653","37","93","3","375"
"365337934","3653","37","93","4","376"
"365337941","3653","37","94","1","377"
"365337942","3653","37","94","2","378"
"365337943","3653","37","94","3","379"
"365337944","3653","37","94","4","380"
"365337951","3653","37","95","1","381"
"365337952","3653","37","95","2","382"
"365337953","3653","37","95","3","383"
"365337954","3653","37","95","4","384"
"365337961","3653","37","96","1","385"
"365337962","3653","37","96","2","386"
"365337963","3653","37","96","3","387"
"365337964","3653","37","96","4","388"
"365337971","3653","37","97","1","389"
"365337972","3653","37","97","2","390"
"365337973","3653","37","97","3","391"
"365337974","3653","37","97","4","392"
"365337981","3653","37","98","1","393"
"365337982","3653","37","98","2","394"
"365337983","3653","37","98","3","395"
"365337984","3653","37","98","4","396"
"365337991","3653","37","99","1","397"
"365337992","3653","37","99","2","398"
"365337993","3653","37","99","3","399"
"365337994","3653","37","99","4","400"
